"id","attributes","description","image_urls","price","product_id","product_name","stock","category_id","version"
"95","{""fit"": ""Relaxed Fit"", ""brand"": ""Patagonia"", ""model"": ""Fjord Flannel"", ""style"": ""Flannel Shirt"", ""gender"": ""Male"", ""pattern"": ""Plaid"", ""material"": ""100% Organic Cotton"", ""sleeveLength"": ""Long Sleeve""}","A heavyweight, traditional plaid flannel shirt made of soft, durable 100% organic cotton. Perfect for cool days on the trail or chopping wood in the backyard.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Patagonia_Long-Sleeved_Fjord_Flannel_Shirt/Patagonia_Long-Sleeved_Fjord_Flannel_Shirt_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Patagonia_Long-Sleeved_Fjord_Flannel_Shirt/Patagonia_Long-Sleeved_Fjord_Flannel_Shirt_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Patagonia_Long-Sleeved_Fjord_Flannel_Shirt/Patagonia_Long-Sleeved_Fjord_Flannel_Shirt_4.jpg""]","3899.00","besTxYSfiWtAbsC","Patagonia Long-Sleeved Fjord Flannel Shirt",95,"10","1"
"96","{""fit"": ""Slim Fit"", ""brand"": ""Calvin Klein"", ""model"": ""Steel Non-Iron"", ""style"": ""Dress Shirt"", ""gender"": ""Male"", ""material"": ""100% Cotton"", ""collarType"": ""Spread Collar"", ""specialFeature"": ""Non-Iron""}","Look sharp without the hassle. This Calvin Klein Steel dress shirt features an innovative non-iron fabric that keeps you looking crisp and professional from morning to night.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Calvin_Klein_Steel_Slim_Fit_Non-Iron_Shirt/Calvin_Klein_Steel_Slim_Fit_Non-Iron_Shirt_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Calvin_Klein_Steel_Slim_Fit_Non-Iron_Shirt/Calvin_Klein_Steel_Slim_Fit_Non-Iron_Shirt_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Calvin_Klein_Steel_Slim_Fit_Non-Iron_Shirt/Calvin_Klein_Steel_Slim_Fit_Non-Iron_Shirt_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Calvin_Klein_Steel_Slim_Fit_Non-Iron_Shirt/Calvin_Klein_Steel_Slim_Fit_Non-Iron_Shirt_4.jpeg""]","2799.00","yByiJ3OjZ69ZPvo","Calvin Klein Steel Slim Fit Non-Iron Shirt",120,"10","1"
"97","{""fit"": ""Relaxed Fit"", ""brand"": ""Carhartt"", ""model"": ""Rugged Professional"", ""style"": ""Workwear"", ""gender"": ""Male"", ""pockets"": ""Two Chest Pockets"", ""material"": ""58% Cotton, 39% Polyester, 3% Spandex"", ""specialFeature"": ""Stain-Resistant, Flex Fabric""}","Built for the daily grind. This button-down work shirt has the durability Carhartt is known for, with enough stretch to let you move freely and Stain Breaker technology.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Carhartt_Rugged_Professional_Long_Sleeve_Shirt/Carhartt_Rugged_Professional_Long_Sleeve_Shirt_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Carhartt_Rugged_Professional_Long_Sleeve_Shirt/Carhartt_Rugged_Professional_Long_Sleeve_Shirt_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Carhartt_Rugged_Professional_Long_Sleeve_Shirt/Carhartt_Rugged_Professional_Long_Sleeve_Shirt_3.png"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Carhartt_Rugged_Professional_Long_Sleeve_Shirt/Carhartt_Rugged_Professional_Long_Sleeve_Shirt_4.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Carhartt_Rugged_Professional_Long_Sleeve_Shirt/Carhartt_Rugged_Professional_Long_Sleeve_Shirt_5.jpg""]","2199.00","vuk4pZrqEf6IusL","Carhartt Rugged Professional Long Sleeve Shirt",160,"10","1"
"98","{""fit"": ""Milano (Slim) Fit"", ""brand"": ""Brooks Brothers"", ""model"": ""Milano Fit OCBD"", ""style"": ""Smart Casual"", ""gender"": ""Male"", ""origin"": ""Made in USA"", ""material"": ""100% Supima Cotton"", ""collarType"": ""Polo Button-Down""}","The original polo button-down collar shirt, invented by Brooks Brothers in 1896. Crafted from American-grown Supima cotton for unparalleled softness and durability.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Brooks_Brothers_Milano_Fit_Oxford_Cloth_Button-Down/Brooks_Brothers_Milano_Fit_Oxford_Cloth_Button-Down_1.png"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Brooks_Brothers_Milano_Fit_Oxford_Cloth_Button-Down/Brooks_Brothers_Milano_Fit_Oxford_Cloth_Button-Down_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Brooks_Brothers_Milano_Fit_Oxford_Cloth_Button-Down/Brooks_Brothers_Milano_Fit_Oxford_Cloth_Button-Down_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Brooks_Brothers_Milano_Fit_Oxford_Cloth_Button-Down/Brooks_Brothers_Milano_Fit_Oxford_Cloth_Button-Down_4.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Brooks_Brothers_Milano_Fit_Oxford_Cloth_Button-Down/Brooks_Brothers_Milano_Fit_Oxford_Cloth_Button-Down_5.jpg""]","6299.00","24rEvMdiDPlcbrt","Brooks Brothers Milano Fit Oxford Cloth Button-Down",45,"10","1"
"99","{""fit"": ""Regular Fit"", ""brand"": ""Vans"", ""model"": ""Box Flannel"", ""style"": ""Casual"", ""gender"": ""Male"", ""pattern"": ""Plaid"", ""pockets"": ""Two Chest Pockets"", ""material"": ""100% Cotton""}","A skateboarding and streetwear staple. The Vans Box Flannel is a long sleeve buttondown shirt featuring classic yarn-dyed plaid, double chest pockets, and a straight hem.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Vans_Box_Flannel_Shirt/Vans_Box_Flannel_Shirt_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Vans_Box_Flannel_Shirt/Vans_Box_Flannel_Shirt_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Vans_Box_Flannel_Shirt/Vans_Box_Flannel_Shirt_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Vans_Box_Flannel_Shirt/Vans_Box_Flannel_Shirt_4.png"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Vans_Box_Flannel_Shirt/Vans_Box_Flannel_Shirt_5.png""]","1799.00","suES6Iqz7RYCCk8","Vans Box Flannel Shirt",200,"10","1"
"100","{""fit"": ""Regular Fit"", ""logo"": ""Embroidered Crocodile"", ""brand"": ""Lacoste"", ""model"": ""Regular Fit Oxford"", ""style"": ""Casual/Smart Casual"", ""gender"": ""Male"", ""material"": ""100% Cotton"", ""collarType"": ""Button-Down""}","An essential piece for any modern wardrobe. This premium oxford cotton shirt is topped with an elegant buttoned collar and the iconic green crocodile embroidery on the chest.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Lacoste_Regular_Fit_Oxford_Cotton_Shirt/Lacoste_Regular_Fit_Oxford_Cotton_Shirt_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Lacoste_Regular_Fit_Oxford_Cotton_Shirt/Lacoste_Regular_Fit_Oxford_Cotton_Shirt_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Shirt/Lacoste_Regular_Fit_Oxford_Cotton_Shirt/Lacoste_Regular_Fit_Oxford_Cotton_Shirt_5.jpg""]","4199.00","tI0Pt9aGnnyFgVy","Lacoste Regular Fit Oxford Cotton Shirt",75,"10","1"
"101","{""fit"": ""Standard Fit"", ""brand"": ""Nike"", ""model"": ""Sportswear Club Fleece"", ""gender"": ""Male"", ""hooded"": ""Yes"", ""material"": ""80% Cotton, 20% Polyester"", ""components"": ""Hoodie and Joggers"", ""closureType"": ""Pullover Top, Drawstring Pants""}","A classic everyday staple. The Nike Sportswear Club Fleece Tracksuit combines a cozy, brushed-back fleece pullover hoodie with matching joggers for a comfortable, coordinated look.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Nike_Sportswear_Club_Fleece_Tracksuit/Nike_Sportswear_Club_Fleece_Tracksuit_2.webp"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Nike_Sportswear_Club_Fleece_Tracksuit/Nike_Sportswear_Club_Fleece_Tracksuit_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Nike_Sportswear_Club_Fleece_Tracksuit/Nike_Sportswear_Club_Fleece_Tracksuit_5.jpeg""]","2499.00","rc83hrMjXv6xVLD","Nike Sportswear Club Fleece Tracksuit",120,"11","1"
"102","{""fit"": ""Regular Fit"", ""brand"": ""Adidas"", ""model"": ""Essentials 3-Stripes"", ""gender"": ""Male"", ""hooded"": ""No"", ""material"": ""100% Recycled Polyester Tricot"", ""components"": ""Zip Jacket and Pants"", ""closureType"": ""Full-Zip Top, Elastic Waist Pants""}","Show off iconic athletic style. This tracksuit features the signature 3-Stripes down the sleeves and legs. Made with smooth tricot fabric for a classic sporty feel and slight shine.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Adidas_Essentials_3-Stripes_Tracksuit(male)/Adidas_Essentials_3-Stripes_Tracksuit(male)_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Adidas_Essentials_3-Stripes_Tracksuit(male)/Adidas_Essentials_3-Stripes_Tracksuit(male)_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Adidas_Essentials_3-Stripes_Tracksuit(male)/Adidas_Essentials_3-Stripes_Tracksuit(male)_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Adidas_Essentials_3-Stripes_Tracksuit(male)/Adidas_Essentials_3-Stripes_Tracksuit(male)_4.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Adidas_Essentials_3-Stripes_Tracksuit(male)/Adidas_Essentials_3-Stripes_Tracksuit(male)_5.jpg""]","2299.00","N7XSFTb8HRBwkCV","Adidas Essentials 3-Stripes Tracksuit",150,"11","1"
"103","{""fit"": ""Regular Fit"", ""brand"": ""Puma"", ""model"": ""Clean Sweat Suit"", ""gender"": ""Male"", ""hooded"": ""No"", ""material"": ""66% Cotton, 34% Polyester"", ""components"": ""Zip Jacket and Joggers"", ""closureType"": ""Full-Zip Top, Drawstring Pants""}","Sleek and simple. The Puma Clean Sweat Suit is perfect for lounging or warming up, featuring a comfortable cotton-blend fleece, ribbed cuffs, and subtle logo detailing.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Puma_Clean_Sweat_Suit/Puma_Clean_Sweat_Suit_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Puma_Clean_Sweat_Suit/Puma_Clean_Sweat_Suit_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Puma_Clean_Sweat_Suit/Puma_Clean_Sweat_Suit_4.webp"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Puma_Clean_Sweat_Suit/Puma_Clean_Sweat_Suit_5.jpg""]","1899.00","OMML3zjsCbTUay3","Puma Clean Sweat Suit",90,"11","1"
"104","{""fit"": ""Fitted"", ""brand"": ""Under Armour"", ""model"": ""Challenger"", ""gender"": ""Male"", ""hooded"": ""No"", ""material"": ""100% Polyester"", ""components"": ""Track Jacket and Track Pants"", ""closureType"": ""Full-Zip Top, Encased Elastic Waistband""}","Built for the pitch. The UA Challenger tracksuit is lightweight, breathable, and features moisture-wicking material that dries incredibly fast to keep you comfortable during intense training.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Under_Armour_Challenger_Tracksuit/Under_Armour_Challenger_Tracksuit_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Under_Armour_Challenger_Tracksuit/Under_Armour_Challenger_Tracksuit_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Under_Armour_Challenger_Tracksuit/Under_Armour_Challenger_Tracksuit_3.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Under_Armour_Challenger_Tracksuit/Under_Armour_Challenger_Tracksuit_4.jpeg""]","2799.00","TW26nZgNaUwd1RY","Under Armour Challenger Tracksuit",85,"11","1"
"105","{""fit"": ""Slim Fit"", ""brand"": ""Emporio Armani EA7"", ""model"": ""Core Identity"", ""gender"": ""Male"", ""hooded"": ""No"", ""material"": ""84% Cotton, 16% Polyester"", ""components"": ""Zip Jacket and Joggers"", ""closureType"": ""Full-Zip Top, Drawstring Pants""}","Premium athleisure wear. The EA7 Core Identity tracksuit brings a touch of luxury to your casual wardrobe with a clean design, high-quality cotton blend, and distinctive EA7 branding.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Emporio_Armani_EA7_Core_Identity_Tracksuit/Emporio_Armani_EA7_Core_Identity_Tracksuit_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Emporio_Armani_EA7_Core_Identity_Tracksuit/Emporio_Armani_EA7_Core_Identity_Tracksuit_3.jpg""]","5499.00","WcCR0J7Qsh2PlCv","Emporio Armani EA7 Core Identity Tracksuit",40,"11","1"
"106","{""fit"": ""Regular Fit"", ""brand"": ""Hugo Boss"", ""model"": ""Authentic"", ""gender"": ""Male"", ""hooded"": ""Yes"", ""material"": ""100% Cotton (French Terry)"", ""components"": ""Zip Hoodie and Joggers"", ""closureType"": ""Full-Zip Top, Drawstring Pants""}","Lounge in sophisticated comfort. This contemporary tracksuit by BOSS Menswear is crafted from super-soft French terry cotton, featuring bold logo prints across the chest and leg.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Hugo_Boss_Authentic_French_Terry_Tracksuit/Hugo_Boss_Authentic_French_Terry_Tracksuit_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Hugo_Boss_Authentic_French_Terry_Tracksuit/Hugo_Boss_Authentic_French_Terry_Tracksuit_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Hugo_Boss_Authentic_French_Terry_Tracksuit/Hugo_Boss_Authentic_French_Terry_Tracksuit_4.jpg""]","6999.00","b35JOSKJAkcjbdU","Hugo Boss Authentic French Terry Tracksuit",35,"11","1"
"107","{""fit"": ""Regular Fit"", ""brand"": ""Lacoste"", ""model"": ""Sport Tennis Fleece"", ""gender"": ""Male"", ""hooded"": ""Yes"", ""material"": ""83% Cotton, 17% Polyester"", ""components"": ""Zip Jacket and Joggers"", ""closureType"": ""Full-Zip Top, Drawstring Pants""}","Serve up classic tennis style. Made from brushed cotton blend fleece, this Lacoste Sport tracksuit features contrasting panels, ergonomic cutlines, and the iconic green crocodile.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Lacoste_Sport_Tennis_Fleece_Tracksuit/Lacoste_Sport_Tennis_Fleece_Tracksuit_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Lacoste_Sport_Tennis_Fleece_Tracksuit/Lacoste_Sport_Tennis_Fleece_Tracksuit_4.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Lacoste_Sport_Tennis_Fleece_Tracksuit/Lacoste_Sport_Tennis_Fleece_Tracksuit_5.jpg""]","7499.00","fFdaXcMkKHzXamj","Lacoste Sport Tennis Fleece Tracksuit",25,"11","1"
"108","{""fit"": ""Regular Fit"", ""brand"": ""Calvin Klein"", ""model"": ""Performance Logo"", ""gender"": ""Male"", ""hooded"": ""No"", ""material"": ""72% Cotton, 28% Polyester"", ""components"": ""Zip Jacket and Joggers"", ""closureType"": ""Full-Zip Top, Drawstring Pants""}","Modern minimalism meets activewear. This Calvin Klein Performance set features a moisture-wicking fabric blend and subtle reflective logo details for evening visibility.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Calvin_Klein_Performance_Logo_Tracksuit(Male)/Calvin_Klein_Performance_Logo_Tracksuit(Male)_1.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Calvin_Klein_Performance_Logo_Tracksuit(Male)/Calvin_Klein_Performance_Logo_Tracksuit(Male)_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Calvin_Klein_Performance_Logo_Tracksuit(Male)/Calvin_Klein_Performance_Logo_Tracksuit(Male)_4.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Calvin_Klein_Performance_Logo_Tracksuit(Male)/Calvin_Klein_Performance_Logo_Tracksuit(Male)_5.jpg""]","3499.00","OHkXtF713HzDMiJ","Calvin Klein Performance Logo Tracksuit",70,"11","1"
"109","{""fit"": ""Regular Fit"", ""brand"": ""Tommy Hilfiger"", ""model"": ""Tech Fleece"", ""gender"": ""Male"", ""hooded"": ""Yes"", ""material"": ""65% Cotton, 35% Polyester"", ""components"": ""Zip Hoodie and Joggers"", ""closureType"": ""Full-Zip Top, Drawstring Pants""}","Upgrade your off-duty days with this sleek tech fleece tracksuit. Featuring a smooth exterior and a warm, insulating interior, complete with signature Tommy tape details along the sides.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Tommy_Hilfiger_Tech_Fleece_Tracksuit(Male)/Tommy_Hilfiger_Tech_Fleece_Tracksuit(Male)_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Tommy_Hilfiger_Tech_Fleece_Tracksuit(Male)/Tommy_Hilfiger_Tech_Fleece_Tracksuit(Male)_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Tommy_Hilfiger_Tech_Fleece_Tracksuit(Male)/Tommy_Hilfiger_Tech_Fleece_Tracksuit(Male)_5.jpg""]","4299.00","MlcaqNuR5YFEFbA","Tommy Hilfiger Tech Fleece Tracksuit",55,"11","1"
"110","{""fit"": ""Relaxed Fit"", ""brand"": ""Slazenger"", ""model"": ""Woven Classic"", ""gender"": ""Male"", ""hooded"": ""No"", ""material"": ""100% Polyester"", ""components"": ""Zip Jacket and Pants"", ""closureType"": ""Full-Zip Top, Elastic Waist Pants""}","A lightweight, breathable, and highly affordable option for daily workouts or casual wear. The Slazenger woven tracksuit features a mesh lining and zipped pockets for secure storage.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Slazenger_Woven_Tracksuit(Male)/Slazenger_Woven_Tracksuit(Male)_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Tracksuit/Slazenger_Woven_Tracksuit(Male)/Slazenger_Woven_Tracksuit(Male)_4.jpg""]","999.00","Sm9l4wBnmkXztDD","Slazenger Woven Tracksuit",200,"11","1"
"111","{""fit"": ""Slim Fit"", ""brand"": ""Dockers"", ""model"": ""Alpha Khaki Smart 360 Flex"", ""style"": ""Chino"", ""gender"": ""Male"", ""material"": ""94% Cotton, 6% Elastane"", ""closureType"": ""Button and Zip Fly""}","The khakis that started it all, now with 4-way stretch. The Smart 360 Flex Alpha Khaki features a flexible waistband, hidden security pockets, and a clean, slim fit.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Trousers/Dockers_Alpha_Khaki_Smart_360_Flex_Chinos/Dockers_Alpha_Khaki_Smart_360_Flex_Chinos_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Trousers/Dockers_Alpha_Khaki_Smart_360_Flex_Chinos/Dockers_Alpha_Khaki_Smart_360_Flex_Chinos_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Trousers/Dockers_Alpha_Khaki_Smart_360_Flex_Chinos/Dockers_Alpha_Khaki_Smart_360_Flex_Chinos_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Clothing(Male)/Trousers/Dockers_Alpha_Khaki_Smart_360_Flex_Chinos/Dockers_Alpha_Khaki_Smart_360_Flex_Chinos_4.jpg""]","2899.00","lOUveL2RiLXbIyR","Dockers Alpha Khaki Smart 360 Flex Chinos",145,"12","1"
